"","trip_id","duration","start_time","end_time","passholder_type","city","month","day","year","dummy","memberType","mDuration","number_trips","by100000"
"738",461323,375,2016-07-04,2016-07-04,"Subscriber","Boston",7,4,2016,0,"member",1715.36661726565,5398,809.129159378059
"739",10532876,784,2016-07-05,2016-07-06,"Subscriber","Chicago",7,5,2016,0,"member",1020.18865165253,17095,634.182099853168
"740",26992805,480,2016-07-05,2016-07-05,"Indego30","Philly",7,5,2016,0,"member",1308.7,2400,153.073720303698
"741",7664658,707323,2016-07-05,2016-07-06,"Registered","Washington",7,5,2016,0,"member",1352036.7908939,11970,1780.64585230011
"742",466674,812,2016-07-05,2016-07-05,"Subscriber","Boston",7,5,2016,0,"member",982.115459882583,4599,689.363653942144
"743",10549545,626,2016-07-06,2016-07-07,"Subscriber","Chicago",7,6,2016,0,"member",1014.82431213351,13302,493.471207502009
"744",27448457,2640,2016-07-06,2016-07-06,"Indego30","Philly",7,6,2016,0,"member",1231.16493656286,2601,165.893644379133
"745",7652210,1013054,2016-07-06,2016-07-07,"Registered","Washington",7,6,2016,0,"member",1257315.00457905,12448,1851.75267915053
"746",471276,1884,2016-07-06,2016-07-06,"Subscriber","Boston",7,6,2016,0,"member",1009.99023178808,6040,905.36126762569
"747",10567027,689,2016-07-07,2016-07-08,"Subscriber","Chicago",7,7,2016,0,"member",944.589773219702,13846,513.652258237319
"748",27893720,3240,2016-07-07,2016-07-07,"Walk-up","Philly",7,7,2016,0,"shortterm",1174.11330049261,2436,155.369826108254
"749",7639992,808768,2016-07-07,2016-07-08,"Registered","Washington",7,7,2016,0,"member",1176567.89564577,12218,1817.53809719321
"750",477184,843,2016-07-07,2016-07-07,"Subscriber","Boston",7,7,2016,0,"member",935.239175587154,6259,938.188108289602
"751",10588541,192,2016-07-08,2016-07-09,"Subscriber","Chicago",7,8,2016,0,"member",1069.96452644808,17506,649.429180463853
"752",28333293,60,2016-07-08,2016-07-08,"Indego30","Philly",7,8,2016,0,"member",1159.04250928601,2423,154.540676789942
"753",7628411,561508,2016-07-08,2016-07-09,"Registered","Washington",7,8,2016,0,"member",1242588.85951127,11581,1722.77858107666
"754",483551,506,2016-07-08,2016-07-08,"Subscriber","Boston",7,8,2016,0,"member",1163.63933849402,5684,851.998914765633
"755",10613663,296,2016-07-09,2016-07-10,"Subscriber","Chicago",7,9,2016,0,"member",1368.42483691028,21154,784.760932453578
"756",28773619,1200,2016-07-09,2016-07-09,"Indego30","Philly",7,9,2016,0,"member",1685.37971582558,2041,130.176442974937
"757",7616213,5745238,2016-07-09,2016-07-10,"Registered","Washington",7,9,2016,0,"member",1622495.30324643,12198,1814.56291615345
"758",489307,9084,2016-07-09,2016-07-09,"Customer","Boston",7,9,2016,0,"shortterm",1350.66658137155,3908,585.786727463774
"759",10635583,213,2016-07-10,2016-07-11,"Subscriber","Chicago",7,10,2016,0,"member",1332.23236850632,18518,686.971870434686
"760",29208006,300,2016-07-10,2016-07-10,"Indego30","Philly",7,10,2016,0,"member",1896,2465,157.219466895257
"761",7604232,1303922,2016-07-10,2016-07-11,"Registered","Washington",7,10,2016,0,"member",1702395.27969285,11981,1782.28220187198
"762",493211,114,2016-07-10,2016-07-10,"Subscriber","Boston",7,10,2016,0,"member",1264.35259212992,3202,479.961387241301
"763",10656149,621,2016-07-11,2016-07-12,"Subscriber","Chicago",7,11,2016,0,"member",1026.97378497791,16975,629.730397485085
"764",29638695,780,2016-07-11,2016-07-11,"Indego30","Philly",7,11,2016,0,"member",1267.08203530633,2889,184.262490815577
"765",7591522,1415243,2016-07-11,2016-07-12,"Casual","Washington",7,11,2016,0,"shortterm",1279609.9343037,12710,1890.72755077146
"766",496396,831,2016-07-11,2016-07-11,"Subscriber","Boston",7,11,2016,0,"member",975.915378486056,6275,940.586416283312
"767",10676213,1185,2016-07-12,2016-07-13,"Customer","Chicago",7,12,2016,0,"shortterm",966.360256720756,16516,612.702635927167
"768",30078715,660,2016-07-12,2016-07-12,"Indego30","Philly",7,12,2016,0,"member",1158.33560709413,2932,187.005061637685
"769",7578354,310055,2016-07-12,2016-07-13,"Registered","Washington",7,12,2016,0,"member",1186825.85981166,13168,1958.85919658211
"770",502677,506,2016-07-12,2016-07-12,"Subscriber","Boston",7,12,2016,0,"member",1394.68082212483,6617,991.850249648873
"771",10692534,2269,2016-07-13,2016-07-14,"Subscriber","Chicago",7,13,2016,0,"member",896.605457340507,13010,482.638731739673
"772",30533853,660,2016-07-13,2016-07-13,"Indego30","Philly",7,13,2016,0,"member",1137.23817567568,2368,151.032737366316
"773",7565833,404721,2016-07-13,2016-07-14,"Registered","Washington",7,13,2016,0,"member",1212246.37595847,12520,1862.46333089368
"774",509234,561,2016-07-13,2016-07-13,"Subscriber","Boston",7,13,2016,0,"member",2053.86674410886,6026,903.262748131193
"775",10713676,184,2016-07-14,2016-07-15,"Subscriber","Chicago",7,14,2016,0,"member",973.284231884058,17250,639.932215411942
"776",30718887,1680,2016-07-14,2016-07-14,"Walk-up","Philly",7,14,2016,0,"shortterm",1501.20545868082,2638,168.253530900482
"777",7553748,300354,2016-07-14,2016-07-15,"Registered","Washington",7,14,2016,0,"member",1220739.8214463,12086,1797.90190233076
"778",515308,144,2016-07-14,2016-07-14,"Subscriber","Boston",7,14,2016,0,"member",1097.84403823579,5963,893.819410405959
"779",10732864,560,2016-07-15,2016-07-16,"Subscriber","Chicago",7,15,2016,0,"member",997.549532353503,15717,583.061717659681
"780",31175941,360,2016-07-15,2016-07-15,"Indego30","Philly",7,15,2016,0,"member",1239.56115107914,2780,177.310392685117
"781",7541135,334722,2016-07-15,2016-07-16,"Registered","Washington",7,15,2016,0,"member",1337366.24902878,12613,1876.2979227286
"782",521268,1186,2016-07-15,2016-07-15,"Subscriber","Boston",7,15,2016,0,"member",1229.72121106055,5714,856.49574225384
"783",10762436,667,2016-07-16,2016-07-17,"Subscriber","Chicago",7,16,2016,0,"member",1406.70418984353,24989,927.029920633566
"784",31601073,900,2016-07-16,2016-07-16,"Indego30","Philly",7,16,2016,0,"member",1817.47443308137,2249,143.442832067924
"785",7527298,1174593,2016-07-16,2016-07-17,"Registered","Washington",7,16,2016,0,"member",1746791.5851702,13837,2058.37900236229
"786",526955,816,2016-07-16,2016-07-16,"Subscriber","Boston",7,16,2016,0,"member",1516.86029411765,4488,672.725392235778
"787",10782737,532,2016-07-17,2016-07-18,"Subscriber","Chicago",7,17,2016,0,"member",1396.64026460602,17082,633.699832096626
"788",32075896,120,2016-07-17,2016-07-17,"Indego30","Philly",7,17,2016,0,"member",1858.4819897084,2332,148.73663156176
"789",7511772,178085,2016-07-17,2016-07-18,"Registered","Washington",7,17,2016,0,"member",1809126.85050882,15526,2309.63304117056
"790",531430,1524,2016-07-17,2016-07-17,"Subscriber","Boston",7,17,2016,0,"member",1573.22536971464,4801,719.642292362738
"791",10803997,805,2016-07-18,2016-07-19,"Subscriber","Chicago",7,18,2016,0,"member",1043.16820107314,17705,656.811586890924
"792",32544499,240,2016-07-18,2016-07-18,"Indego30","Philly",7,18,2016,0,"member",1132.51982378855,2270,144.782227120581
"793",7502043,1224446,2016-07-18,2016-07-19,"Registered","Washington",7,18,2016,0,"member",1225691.22396958,9729,1447.2768167943
"794",536225,255,2016-07-18,2016-07-18,"Subscriber","Boston",7,18,2016,0,"member",1127.10119506554,5188,777.651366960609
"795",10825674,571,2016-07-19,2016-07-20,"Subscriber","Chicago",7,19,2016,0,"member",1015.67357599333,17995,667.569867613791
"796",32999601,480,2016-07-19,2016-07-19,"Indego30","Philly",7,19,2016,0,"member",1351.51835924578,3023,192.809106865867
"797",7489718,331051,2016-07-19,2016-07-20,"Registered","Washington",7,19,2016,0,"member",1290411.07918864,12325,1833.45531575596
"798",541346,847,2016-07-19,2016-07-19,"Subscriber","Boston",7,19,2016,0,"member",2121.8735698769,6905,1035.01979353566
"799",10846206,922,2016-07-20,2016-07-21,"Subscriber","Chicago",7,20,2016,0,"member",964.519540229885,16965,629.359422287745
"800",33445158,1140,2016-07-20,2016-07-20,"Indego30","Philly",7,20,2016,0,"member",1228.66346812886,2918,186.11213160258
"801",7476418,911729,2016-07-20,2016-07-21,"Registered","Washington",7,20,2016,0,"member",1246154.36609023,13300,1978.49539144457
"802",548195,1381,2016-07-20,2016-07-20,"Subscriber","Boston",7,20,2016,0,"member",1065.10294546515,6858,1027.97476380414
"803",10863644,861,2016-07-21,2016-07-22,"Subscriber","Chicago",7,21,2016,0,"member",962.651937984496,14190,526.413805025824
"804",33890586,1140,2016-07-21,2016-07-21,"Indego30","Philly",7,21,2016,0,"member",1200.97061736547,3029,193.191791166626
"805",7463556,773770,2016-07-21,2016-07-22,"Registered","Washington",7,21,2016,0,"member",1212956.09384233,12862,1913.33892667369
"806",554859,260,2016-07-21,2016-07-21,"Subscriber","Boston",7,21,2016,0,"member",948.795260957101,6457,967.867169711768
"807",10882604,1048,2016-07-22,2016-07-23,"Subscriber","Chicago",7,22,2016,0,"member",1032.99691221879,15869,588.700540659253
"808",34361929,60,2016-07-22,2016-07-22,"Indego30","Philly",7,22,2016,0,"member",1182.52125693161,2705,172.526838925627
"809",7451450,711714,2016-07-22,2016-07-23,"Registered","Washington",7,22,2016,0,"member",1282850.69582817,12105,1800.72832431853
"810",561197,1319,2016-07-22,2016-07-22,"Subscriber","Boston",7,22,2016,0,"member",1062.49563852059,5732,859.193838746764
"811",10897651,323,2016-07-23,2016-07-24,"Subscriber","Chicago",7,23,2016,0,"member",1381.65293111491,12862,477.148298819038
"812",38056716,1140,2016-07-23,2016-07-23,"Walk-up","Philly",7,23,2016,0,"shortterm",1762.39520958084,2004,127.816556453588
"813",7441189,220218,2016-07-23,2016-07-24,"Registered","Washington",7,23,2016,0,"member",1663842.74768541,10261,1526.41663245208
"814",566831,1138,2016-07-23,2016-07-23,"Subscriber","Boston",7,23,2016,0,"member",1439.45144291092,3985,597.328584683506
"815",10910834,283,2016-07-24,2016-07-25,"Subscriber","Chicago",7,24,2016,0,"member",1242.13304915654,11026,409.037252587366
"816",38185491,300,2016-07-24,2016-07-24,"Indego30","Philly",7,24,2016,0,"member",1569.92268041237,2328,148.481508694587
"817",7431575,457573,2016-07-24,2016-07-25,"Registered","Washington",7,24,2016,0,"member",1623207.26978679,9615,1430.31828486763
"818",570723,1111,2016-07-24,2016-07-24,"Subscriber","Boston",7,24,2016,0,"member",2491.03353320009,4503,674.973805979881
"819",10930917,1939,2016-07-25,2016-07-26,"Subscriber","Chicago",7,25,2016,0,"member",987.990828966174,16792,622.941551373758
"820",38182743,480,2016-07-25,2016-07-25,"Indego30","Philly",7,25,2016,0,"member",1201.42372881356,2065,131.707180177974
"821",7421300,1038406,2016-07-25,2016-07-26,"Casual","Washington",7,25,2016,0,"shortterm",1283377.33469586,10275,1528.49925917992
"822",575104,255,2016-07-25,2016-07-25,"Subscriber","Boston",7,25,2016,0,"member",1207.9593495935,6027,903.4126423808
"823",10951263,987,2016-07-26,2016-07-27,"Subscriber","Chicago",7,26,2016,0,"member",972.193737315164,17245,639.746727813272
"824",38180124,60,2016-07-26,2016-07-26,"Walk-up","Philly",7,26,2016,0,"shortterm",1325.76016399043,2927,186.686158053719
"825",7410150,672968,2016-07-26,2016-07-27,"Registered","Washington",7,26,2016,0,"member",1160039.89183857,11150,1658.6634296697
"826",581044,1501,2016-07-26,2016-07-26,"Subscriber","Boston",7,26,2016,0,"member",1622.53736884584,6195,928.59487631476
"827",10972580,868,2016-07-27,2016-07-28,"Subscriber","Chicago",7,27,2016,0,"member",1006.19237035789,17799,660.298753745922
"828",38712904,240,2016-07-27,2016-07-27,"Indego30","Philly",7,27,2016,0,"member",1323.21355932203,2950,188.153114539962
"829",7398586,1025045,2016-07-27,2016-07-28,"Registered","Washington",7,27,2016,0,"member",1069546.68116569,11564,1720.24967719286
"830",588160,478,2016-07-27,2016-07-27,"Subscriber","Boston",7,27,2016,0,"member",1068.46917808219,6424,962.920659474741
"831",10990025,1304,2016-07-28,2016-07-29,"Subscriber","Chicago",7,28,2016,0,"member",997.959837671425,14292,530.197752038694
"832",38709354,1620,2016-07-28,2016-07-28,"Indego30","Philly",7,28,2016,0,"member",1213.1693989071,2196,140.062454077884
"833",7389222,436759,2016-07-28,2016-07-29,"Registered","Washington",7,28,2016,0,"member",998704.932293892,9364,1392.97976281857
"834",594610,337,2016-07-28,2016-07-28,"Subscriber","Boston",7,28,2016,0,"member",1363.55775526111,6415,961.571611228278
"835",11007737,1102,2016-07-29,2016-07-30,"Subscriber","Chicago",7,29,2016,0,"member",1070.29032914829,14735,546.631953280867
"836",38706589,540,2016-07-29,2016-07-29,"Indego30","Philly",7,29,2016,0,"member",1337.25719049604,2399,153.009939586905
"837",7377074,494694,2016-07-29,2016-07-30,"Registered","Washington",7,29,2016,0,"member",1267365.20414883,12148,1807.12496355403
"838",601018,835,2016-07-29,2016-07-29,"Subscriber","Boston",7,29,2016,0,"member",1334.39175257732,4947,741.526852805346
"839",11028761,2619,2016-07-30,2016-07-31,"Customer","Chicago",7,30,2016,0,"shortterm",1397.60110211426,17784,659.742290949912
"840",38703823,600,2016-07-30,2016-07-30,"Indego30","Philly",7,30,2016,0,"member",1659.48339483395,1626,103.707445505756
"841",7368143,496319,2016-07-30,2016-07-31,"Registered","Washington",7,30,2016,0,"member",1553662.04972004,8930,1328.41833425564
"842",605969,861,2016-07-30,2016-07-30,"Subscriber","Boston",7,30,2016,0,"member",4221.10404499243,4623,692.96111593271
"843",11050330,547,2016-07-31,2016-08-01,"Subscriber","Chicago",7,31,2016,0,"member",1375.15982942891,18526,687.268650592559
"844",38701931,660,2016-07-31,2016-07-31,"Indego30","Philly",7,31,2016,0,"member",1751.1620795107,1962,125.137766348273
"845",7357306,643508,2016-07-31,2016-08-01,"Casual","Washington",7,31,2016,0,"shortterm",1554816.49105001,10838,1612.25060544934
"846",610571,7106,2016-07-31,2016-07-31,"Customer","Boston",7,31,2016,0,"shortterm",1015.21252115059,2955,442.937507588396
"847",11073692,52106,2016-08-01,2016-08-02,"Subscriber","Chicago",8,1,2016,0,"member",1079.33441208198,18540,687.788015868835
"848",38699628,3780,2016-08-01,2016-08-01,"IndegoFlex","Philly",8,1,2016,0,"shortterm",1265.98984771574,2364,150.777614499143
"849",7345358,631939,2016-08-01,2016-08-02,"Registered","Washington",8,1,2016,0,"member",1253413.03381319,11948,1777.37315315637
"850",613550,548,2016-08-01,2016-08-01,"Subscriber","Boston",8,1,2016,0,"member",1252.74798387097,5952,892.170573660283
"851",11093797,1101,2016-08-02,2016-08-03,"Customer","Chicago",8,2,2016,0,"shortterm",991.372724169322,17576,652.026006845234
"852",38696887,360,2016-08-02,2016-08-02,"Indego30","Philly",8,2,2016,0,"member",1176.1048951049,2860,182.412850028574
"853",7331989,319895,2016-08-02,2016-08-03,"Registered","Washington",8,2,2016,0,"member",1116312.63026404,13369,1988.75976603176
"854",619472,4954,2016-08-02,2016-08-02,"Customer","Boston",8,2,2016,0,"shortterm",967.11961722488,5434,814.525352363907
"855",11114333,892,2016-08-03,2016-08-04,"Subscriber","Chicago",8,3,2016,0,"member",972.626407129456,17056,632.735296583541
"856",38693516,120,2016-08-03,2016-08-03,"Indego30","Philly",8,3,2016,0,"member",1279.52638700947,2956,188.535798840722
"857",7318402,1033680,2016-08-03,2016-08-04,"Registered","Washington",8,3,2016,0,"member",1141115.20828733,13587,2021.18923936522
"858",624936,354,2016-08-03,2016-08-03,"Subscriber","Boston",8,3,2016,0,"member",2052.49307314167,6713,1006.24009761114
"859",11133895,1584,2016-08-04,2016-08-05,"Customer","Chicago",8,4,2016,0,"shortterm",983.653230885502,15878,589.034418336859
"860",38690085,480,2016-08-04,2016-08-04,"Indego30","Philly",8,4,2016,0,"member",1185.57794273595,2829,180.435647807984
"861",7304847,446290,2016-08-04,2016-08-05,"Registered","Washington",8,4,2016,0,"member",1125620.12386573,13555,2016.42894970159
"862",631649,1491,2016-08-04,2016-08-04,"Customer","Boston",8,4,2016,0,"shortterm",1005.2486967188,6522,977.610295936217
"863",11153781,1145,2016-08-05,2016-08-06,"Subscriber","Chicago",8,5,2016,0,"member",1006.4051687443,16445,610.068712026051
"864",38769450,420,2016-08-05,2016-08-05,"Indego30","Philly",8,5,2016,0,"member",1277.27650727651,2886,184.071148665197
"865",7291660,269565,2016-08-05,2016-08-06,"Registered","Washington",8,5,2016,0,"member",1278272.19118762,13186,1961.5368595179
"866",638170,260,2016-08-05,2016-08-05,"Subscriber","Boston",8,5,2016,0,"member",1194.50023707918,6327,948.380917262871
"867",11176067,681,2016-08-06,2016-08-07,"Subscriber","Chicago",8,6,2016,0,"member",1404.42885551311,19109,708.896504597496
"868",38796680,1020,2016-08-06,2016-08-06,"Indego30","Philly",8,6,2016,0,"member",1744.36315557514,2269,144.718446403788
"869",7280321,1638417,2016-08-06,2016-08-07,"Registered","Washington",8,6,2016,0,"member",1613359.28377425,11340,1686.92764954748
"870",644488,2564,2016-08-06,2016-08-06,"Customer","Boston",8,6,2016,0,"shortterm",1592.52065543503,4333,649.491783546708
"871",11195796,493,2016-08-07,2016-08-08,"Subscriber","Chicago",8,7,2016,0,"member",1378.79460754943,16690,619.157604360888
"872",38794075,600,2016-08-07,2016-08-07,"Indego30","Philly",8,7,2016,0,"member",1824.65153970827,2468,157.410809045636
"873",7268359,526211,2016-08-07,2016-08-08,"Registered","Washington",8,7,2016,0,"member",1564790.87418492,11962,1779.45577988421
"874",648831,886,2016-08-07,2016-08-07,"Subscriber","Boston",8,7,2016,0,"member",1997.79185245237,4934,739.578227560456
"875",11216753,2943,2016-08-08,2016-08-09,"Customer","Chicago",8,8,2016,0,"shortterm",1020.37944457355,17212,638.522509662049
"876",38799319,360,2016-08-08,2016-08-08,"Indego30","Philly",8,8,2016,0,"member",1146.48588410104,2692,171.697689607315
"877",7256433,941568,2016-08-08,2016-08-09,"Registered","Washington",8,8,2016,0,"member",1131383.89510314,11926,1774.10045401263
"878",653765,208,2016-08-08,2016-08-08,"Subscriber","Boston",8,8,2016,0,"member",1020.01079747031,6483,971.764420201548
"879",11237478,1620,2016-08-09,2016-08-10,"Customer","Chicago",8,9,2016,0,"shortterm",1001.32134949307,17162,636.667633675348
"880",38833061,1080,2016-08-09,2016-08-09,"Indego30","Philly",8,9,2016,0,"member",1150.04405286344,2951,188.216895256756
"881",7244008,1022710,2016-08-09,2016-08-10,"Registered","Washington",8,9,2016,0,"member",1050685.94864778,12424,1848.18246190281
"882",660234,513,2016-08-09,2016-08-09,"Subscriber","Boston",8,9,2016,0,"member",1174.00086343359,6949,1041.61514051836
"883",11257518,953,2016-08-10,2016-08-11,"Customer","Chicago",8,10,2016,0,"shortterm",989.13058872952,16663,618.155971328069
"884",38940125,1560,2016-08-10,2016-08-10,"Indego30","Philly",8,10,2016,0,"member",1102.31894659839,2734,174.37647971263
"885",7231751,814707,2016-08-10,2016-08-11,"Casual","Washington",8,10,2016,0,"shortterm",1062644.67727199,12258,1823.48845927275
"886",667189,771,2016-08-10,2016-08-10,"Subscriber","Boston",8,10,2016,0,"member",1083.61658456486,4872,730.284784084828
"887",11277085,772,2016-08-11,2016-08-12,"Subscriber","Chicago",8,11,2016,0,"member",949.841950976112,16033,594.784533895633
"888",39050535,960,2016-08-11,2016-08-11,"Indego30","Philly",8,11,2016,0,"member",1068.60294117647,2448,156.135194709772
"889",7220285,294099,2016-08-11,2016-08-12,"Registered","Washington",8,11,2016,0,"member",1059671.5303506,11466,1705.671290098
"890",672061,272,2016-08-11,2016-08-11,"Subscriber","Boston",8,11,2016,0,"member",1525.85691851335,5731,859.043944497157
"891",11289095,330,2016-08-12,2016-08-13,"Subscriber","Chicago",8,12,2016,0,"member",848.294294294294,9324,345.897274000055
"892",39153928,600,2016-08-12,2016-08-12,"Indego30","Philly",8,12,2016,0,"member",1347.29717615419,2231,142.294779165646
"893",7209432,368741,2016-08-12,2016-08-13,"Registered","Washington",8,12,2016,0,"member",1108614.38588409,10853,1614.48199122917
"894",677755,2206,2016-08-12,2016-08-12,"Customer","Boston",8,12,2016,0,"shortterm",1311.85653838404,4963,743.925160799056
"895",11308728,1168,2016-08-13,2016-08-14,"Subscriber","Chicago",8,13,2016,0,"member",1342.66221156728,16685,618.972116762218
"896",39222340,480,2016-08-13,2016-08-13,"Indego30","Philly",8,13,2016,0,"member",1824.3738765728,1669,106.450016327863
"897",7200715,365310,2016-08-13,2016-08-14,"Registered","Washington",8,13,2016,0,"member",1440716.82746358,8717,1296.73265618213
"898",682693,681,2016-08-13,2016-08-13,"Customer","Boston",8,13,2016,0,"shortterm",1804.19856770833,4608,690.712702188606
"899",11328040,335,2016-08-14,2016-08-15,"Subscriber","Chicago",8,14,2016,0,"member",1376.2309535218,16696,619.380189479292
"900",39243520,1320,2016-08-14,2016-08-14,"Indego30","Philly",8,14,2016,0,"member",1497.5706940874,1556,99.242795330231
"901",7193007,383639,2016-08-14,2016-08-15,"Registered","Washington",8,14,2016,0,"member",1353127.79722366,7708,1146.63477272592
"902",687371,759,2016-08-14,2016-08-14,"Subscriber","Boston",8,14,2016,0,"member",1310.69423969424,3663,549.062636310083
"903",11342509,217,2016-08-15,2016-08-16,"Subscriber","Chicago",8,15,2016,0,"member",935.616476289374,11556,428.6989380464
"904",39368924,360,2016-08-15,2016-08-15,"Indego30","Philly",8,15,2016,0,"member",1175.66796368353,2313,147.524797942689
"905",7183767,316608,2016-08-15,2016-08-16,"Registered","Washington",8,15,2016,0,"member",1019334.54480519,9240,1374.53364037202
"906",691034,275,2016-08-15,2016-08-15,"Subscriber","Boston",8,15,2016,0,"member",1040.05692175408,5815,871.635061464137
"907",11362388,248,2016-08-16,2016-08-17,"Subscriber","Chicago",8,16,2016,0,"member",995.958598343934,16666,618.267263887271
"908",39483479,840,2016-08-16,2016-08-16,"Indego30","Philly",8,16,2016,0,"member",1057.8184651344,2567,163.725100008164
"909",7172451,489871,2016-08-16,2016-08-17,"Registered","Washington",8,16,2016,0,"member",993513.680452457,11316,1683.35743229976
"910",696833,172,2016-08-16,2016-08-16,"Subscriber","Boston",8,16,2016,0,"member",924.758232383552,5861,878.530196946055
"911",11381246,698,2016-08-17,2016-08-18,"Subscriber","Chicago",8,17,2016,0,"member",983.25546369288,15603,578.832600410002
"912",39624626,1080,2016-08-17,2016-08-17,"Indego30","Philly",8,17,2016,0,"member",1099.01826484018,2628,167.61572373255
"913",7161463,229258,2016-08-17,2016-08-18,"Registered","Washington",8,17,2016,0,"member",996792.702948671,10988,1634.56446324759
"914",702708,1041,2016-08-17,2016-08-17,"Customer","Boston",8,17,2016,0,"shortterm",906.075213103794,5983,896.817295398097
"915",11397407,1589,2016-08-18,2016-08-19,"Customer","Chicago",8,18,2016,0,"shortterm",931.819603441826,13365,495.808351245252
"916",39797422,360,2016-08-18,2016-08-18,"Indego30","Philly",8,18,2016,0,"member",1120.93413173653,2505,159.770695566985
"917",7149642,342581,2016-08-18,2016-08-19,"Registered","Washington",8,18,2016,0,"member",1037821.40800271,11821,1758.48075355385
"918",708693,349,2016-08-18,2016-08-18,"Subscriber","Boston",8,18,2016,0,"member",2215.30980192991,5907,885.425332427972
"919",11415952,1115,2016-08-19,2016-08-20,"Subscriber","Chicago",8,19,2016,0,"member",1081.61836332422,15727,583.432692857021
"920",39974968,480,2016-08-19,2016-08-19,"Walk-up","Philly",8,19,2016,0,"shortterm",1100.23818670765,2603,166.021205812719
"921",7137726,1068696,2016-08-19,2016-08-20,"Registered","Washington",8,19,2016,0,"member",1128937.39437684,11915,1772.46410444076
"922",714600,815,2016-08-19,2016-08-19,"Subscriber","Boston",8,19,2016,0,"member",1072.94862051875,6053,907.30989287058
"923",11430184,306,2016-08-20,2016-08-21,"Subscriber","Chicago",8,20,2016,0,"member",1212.98811983471,11616,430.924789230442
"924",40149692,540,2016-08-20,2016-08-20,"Indego30","Philly",8,20,2016,0,"member",1633.92338177015,2271,144.846007837374
"925",7126193,386685,2016-08-20,2016-08-21,"Registered","Washington",8,20,2016,0,"member",1513832.55566152,11534,1715.78690563321
"926",720653,1548,2016-08-20,2016-08-20,"Customer","Boston",8,20,2016,0,"shortterm",2131.70900020786,4811,721.141234858807
"927",11450507,1276,2016-08-21,2016-08-22,"Subscriber","Chicago",8,21,2016,0,"member",1411.45407577497,17420,646.238793766726
"928",40315140,480,2016-08-21,2016-08-21,"Indego30","Philly",8,21,2016,0,"member",1558.99732620321,1496,95.4159523226386
"929",7118941,406358,2016-08-21,2016-08-22,"Registered","Washington",8,21,2016,0,"member",1423744.3957529,7252,1078.80064501925
"930",725455,2144,2016-08-21,2016-08-21,"Subscriber","Boston",8,21,2016,0,"member",1537.71241830065,4590,688.014605695682
"931",11471557,1524,2016-08-22,2016-08-23,"Subscriber","Chicago",8,22,2016,0,"member",1010.46139934441,17694,656.403514173849
"932",40465774,1560,2016-08-22,2016-08-22,"Indego30","Philly",8,22,2016,0,"member",1295.13764747944,2797,178.394664870602
"933",7106592,6392021,2016-08-22,2016-08-23,"Casual","Washington",8,22,2016,0,"shortterm",1099275.23945259,12349,1837.02553300368
"934",730054,851,2016-08-22,2016-08-22,"Customer","Boston",8,22,2016,0,"shortterm",1048.297082686,5793,868.337387972785
"935",11491626,2357,2016-08-23,2016-08-24,"Customer","Chicago",8,23,2016,0,"shortterm",946.322123893805,16950,628.802959491734
"936",40639998,28740,2016-08-23,2016-08-23,"Indego30","Philly",8,23,2016,0,"member",1215.55331991952,2982,190.194097477345
"937",7093550,1213352,2016-08-23,2016-08-24,"Registered","Washington",8,23,2016,0,"member",1043828.41082656,13042,1940.11555603158
"938",735837,282,2016-08-23,2016-08-23,"Subscriber","Boston",8,23,2016,0,"member",986.592776090778,6257,937.888319790388
"939",11506477,1560,2016-08-24,2016-08-25,"Subscriber","Chicago",8,24,2016,0,"member",847.890095639488,12338,457.709198478408
"940",40736577,480,2016-08-24,2016-08-24,"Indego30","Philly",8,24,2016,0,"member",993.119492421572,2837,180.94589354233
"941",7080797,462435,2016-08-24,2016-08-25,"Registered","Washington",8,24,2016,0,"member",1054142.09480122,12753,1897.12419000696
"942",742102,395,2016-08-24,2016-08-24,"Subscriber","Boston",8,24,2016,0,"member",1076.88758934373,6156,922.749000580091
"943",11524056,626,2016-08-25,2016-08-26,"Subscriber","Chicago",8,25,2016,0,"member",886.964172457999,14821,549.822339977994
"944",40927484,2520,2016-08-25,2016-08-25,"Indego30","Philly",8,25,2016,0,"member",1108.1204060203,2857,182.221507878194
"945",7068273,411023,2016-08-25,2016-08-26,"Registered","Washington",8,25,2016,0,"member",1013175.46534653,12524,1863.05836710164
"946",748254,970,2016-08-25,2016-08-25,"Customer","Boston",8,25,2016,0,"shortterm",1530.87466755319,6016,901.763805635125
"947",11544857,1220,2016-08-26,2016-08-27,"Customer","Chicago",8,26,2016,0,"shortterm",1010.29672566872,17683,655.995441456775
"948",41118790,1440,2016-08-26,2016-08-26,"Walk-up","Philly",8,26,2016,0,"shortterm",1152.89379900214,2806,178.968691321741
"949",7056976,745052,2016-08-26,2016-08-27,"Registered","Washington",8,26,2016,0,"member",1055833.54107649,11296,1680.38225125999
"950",754276,1392,2016-08-26,2016-08-26,"Subscriber","Boston",8,26,2016,0,"member",1310.24793239842,5562,833.711816313591
"951",11560134,3974,2016-08-27,2016-08-28,"Customer","Chicago",8,27,2016,0,"shortterm",1277.24595718466,12986,481.748391266057
"952",41306121,420,2016-08-27,2016-08-27,"Indego30","Philly",8,27,2016,0,"member",1968.43987483236,2237,142.677463466405
"953",7045780,335916,2016-08-27,2016-08-28,"Registered","Washington",8,27,2016,0,"member",1571240.83352684,11197,1665.65510511315
"954",759838,196,2016-08-27,2016-08-27,"Subscriber","Boston",8,27,2016,0,"member",1679.88788426763,4424,663.132160260936
